[30, 188, 214.0, 1]
[28, 178, 184.0, 1]
[28, 168, 122.0, 0]
[30, 168, 185.0, 1]
[39, 205, 125, 1]
[42, 183, 182.0, 1]
[50, 170, 158.0, 1]
[36, 175, 228.0, 1]
[38, 165, 164.0, 1]
[28, 178, 200.0, 1]
[28, 188, 304.0, 1]
[32, 205, 162, 2]
[40, 185, 180.0, 2]
[35, 170, 115.0, 0]
[34, 188, 270.0, 1]
[33, 173, 143.0, 1]
[42, 175, 129.0, 0]
[35, 191, 204.0, 1]
[47, 168, 128.0, 0]
[40, 168, 132.0, 0]
[23, 160, 101.0, 0]
[40, 175, 170.0, 1]
[34, 178, 161.0, 1]
[48, 180, 188.0, 1]
[45, 175, 168.0, 1]
[46, 178, 181.0, 1]
[43, 170, 124.0, 0]
[31, 178, 192.0, 1]
[42, 168, 200.0, 1]
[30, 180, 217.0, 1]
[32, 183, 179.0, 1]
[46, 168, 162.0, 0]
[46, 180, 200.0, 1]
[40, 173, 170.0, 1]
[36, 183, 220.0, 1]
[37, 185, 204.0, 1]
[42, 168, 160.0, 0]
[40, 168, 130.0, 0]
[50, 191, 193.0, 1]
[39, 188, 245.0, 1]
[33, 157, 113.0, 0]
[28, 152, 140.0, 0]
[33, 170, 140.0, 0]
[40, 183, 200.0, 1]
[50, 173, 130.0, 0]
[45, 175, 165.0, 1]
[31, 188, 225.0, 1]
[34, 173, 153.0, 0]
[47, 175, 190.0, 1]
[41, 175, 228.0, 1]
[36, 178, 180.0, 1]
[37, 170, 122.0, 0]
[44, 205, 150, 1]
[34, 168, 163.0, 1]
[41, 191, 297.0, 1]
[34, 170, 185.0, 1]
[46, 193, 218.0, 1]
[47, 191, 225.0, 1]
[32, 188, 200.0, 1]
[43, 175, 187.0, 1]
[40, 165, 139.0, 0]
[35, 173, 165.0, 1]
[40, 183, 193.0, 1]
[39, 168, 140.0, 0]
[34, 180, 200.0, 1]
[37, 157, 117.0, 0]
[30, 157, 130.0, 0]
[38, 170, 149.0, 0]
[46, 173, 128.0, 0]
[33, 178, 160.0, 0]
[42, 175, 151.0, 0]
[26, 150, 109.0, 0]
[44, 205, 163, 1]
[45, 168, 163.0, 1]
[39, 191, 297.0, 1]
[30, 170, 185.0, 1]
[41, 193, 218.0, 1]
[42, 191, 225.0, 1]
[46, 188, 200.0, 1]
[30, 175, 187.0, 1]
[36, 165, 139.0, 0]
[46, 173, 165.0, 1]
[28, 183, 193.0, 1]
[47, 168, 140.0, 0]
[36, 180, 200.0, 1]
[40, 157, 117.0, 0]
[46, 157, 130.0, 0]
[29, 170, 149.0, 0]
[37, 173, 128.0, 0]
[49, 178, 160.0, 0]
[47, 175, 151.0, 0]
[26, 150, 109.0, 0]
1020 LABELS1
2
3
2
1
1
4
1
4
1
5
2
3
1
1
3
2
2
3
2
1
2
3
2
1
1
4
1
4
1
5
2
3
1
1
3
2
2
3
2
1
1
1
2
1
1
4
3
1
2
5
5
1
2
1
6
1
1
1
2
1
3
2
7
5
4
1
1
2
2
3
4
3
5
1
3
3
1
2
3
1
2
1
3
1
2
6
1
2
5
4
1
2
4
5
4
1
2
1
1
1
2
1
3
1
2
6
1
2
5
4
1
2
4
5
4
1
2
1
1
1
1
1
1
1
6
1
1
3
1
1
3
4
1
1
2
2
1
1
6
1
2
5
1
3
5
1
4
2
5
1
1
1
5
2
1
1
1
3
4
5
2
2
4
3
3
4
2
1
1
2
1
1
1
1
5
5
6
1
3
4
1
1
3
1
2
1
5
1
2
1
3
2
1
2
7
3
3
2
1
4
1
1
3
1
2
1
5
1
2
1
3
2
1
2
7
3
3
2
1
1
1
1
1
2
4
1
3
2
6
2
1
1
1
2
2
7
5
5
1
1
2
2
4
1
3
1
1
1
2
3
1
1
1
3
1
3
1
1
4
2
4
1
5
2
1
2
3
1
1
3
7
6
5
2
1
4
3
1
1
1
6
1
1
2
1
1
2
1
1
1
5
1
4
2
3
7
5
4
1
1
6
1
1
2
1
1
2
1
1
1
5
1
4
2
3
7
5
4
1
7
2
5
4
3
3
1
1
1
1
1
1
4
3
1
2
4
1
1
1
6
4
3
3
2
3
2
3
1
3
1
3
2
1
1
4
2
1
3
5
1
1
5
1
4
2
2
4
1
2
5
1
2
2
6
1
5
1
5
2
1
2
1
2
6
1
3
3
2
3
2
1
2
1
2
4
6
5
2
1
1
2
1
2
6
1
3
3
2
3
2
1
2
1
2
4
6
5
2
1
1
4
5
2
1
3
5
1
3
1
1
5
3
3
7
2
4
4
2
3
3
5
3
3
6
1
5
2
7
2
1
3
1
4
1
1
1
1
1
5
1
1
2
1
2
1
2
1
5
4
2
1
1
1
1
4
1
1
1
4
1
2
2
1
1
1
2
3
6
1
3
5
2
2
1
1
3
1
3
2
1
2
2
1
1
1
2
3
6
1
3
5
2
2
1
1
3
1
3
2
3
3
3
6
2
1
2
1
4
1
1
4
6
1
2
3
1
1
7
1
1
1
1
1
1
5
5
5
1
5
2
1
1
1
1
1
2
7
2
1
6
1
1
1
2
2
5
1
2
6
6
1
2
1
1
2
1
1
5
1
2
3
6
1
7
4
1
1
2
2
1
1
2
3
1
3
6
3
2
2
2
3
6
1
7
4
1
1
2
2
1
1
2
3
1
3
6
3
2
2
2
1
1
4
2
2
1
2
4
3
5
3
5
2
1
4
1
1
1
6
1
3
1
1
3
1
1
2
1
3
6
1
2
1
5
3
1
5
3
3
7
5
6
3
5
3
1
4
2
2
7
2
1
3
1
2
2
1
6
3
6
5
2
7
2
2
1
1
2
2
1
3
1
1
1
1
1
2
5
2
6
5
2
7
2
2
1
1
2
2
1
3
1
1
1
1
1
2
5
2
5
1
1
4
3
1
1
3
1
2
1
4
3
1
1
5
1
1
1
1
1
5
4
2
1
1
3
1
5
2
3
1
4
2
1
3
1
2
1
3
1
1
1
1
4
2
1
6
1
1
1
1
1
2
3
1
2
1
2
2
1
2
1
1
5
2
5
5
2
3
3
4
1
1
1
6
5
1
1
4
1
2
1
1
5
2
5
5
2
3
3
4
1
1
1
6
5
1
1
4
3
2
1
2
3
1
2
1
5
4
5
5
4
4
2
2
4
3
1
4
3
1
2
1
1
3
2
2
4
1
2
4
3
5
7
3
1
1
1
6
2
3
2
1
4
1
1
1
1
2
3
3
2
1
1
4
5
1
1
3
1
1
1
3
2
2
2
1
1
1
1
3
1
1
2
4
2
1
3
2
1
1
1
3
2
2
2
1
1
1
1
3
1
1
2
4
2
1
3
2
1
1
7
3
3
1
2
4
1
3
7
3
1
3
2
4
2
1
1
1
6
1
7
1
5
2
2
4
2
5
3
1
2
1
3
1
1
1
1
3
1
1
3
7
1
7
1
1
3
6
1
1
1
1
1
1
4
1
1
1
1
5
1
2
5
2
5
5
1
4
1
1
2
4
2
1
5
1
3
2
1
5
1
2
5
2
5
5
1
4
1
1
2
4
2
1
5
1
3
2
